|            JD |          Tempo |              BC |            432s |             430 |             423 |            405 | 
| 2456202.61665 |  3902.01753647 |   3902.01797417 |   3902.01750527 |   3902.01750581 |   3902.01749329 |  3902.01750408 |
| 2456203.53729 |  3580.10998843 |   3580.11036017 |   3580.10994277 |   3580.10994331 |   3580.10993093 |  3580.10994078 |
| 2456204.45793 |  3172.98635026 |   3172.98669202 |    3172.9862925 |    3172.9862931 |   3172.98628085 |  3172.98628977 |
| 2456205.37857 |  2677.18800331 |   2677.18829411 |   2677.18794346 |   2677.18794399 |   2677.18793201 |  2677.18793987 |
| 2456206.29921 |  2109.24716457 |   2109.24756629 |   2109.24711096 |   2109.24711156 |   2109.24709964 |   2109.2471065 |
| 2456207.21985 |  1501.91888519 |   1501.91967065 |    1501.9188481 |    1501.9188487 |   1501.91883699 |  1501.91884278 |
| 2456208.14049 |  896.706151249 |   896.707041633 |    896.70619535 |   896.706195882 |   896.706184433 |  896.706189092 |
| 2456209.06113 |  334.387560309 |   334.388657549 |   334.387621035 |   334.387621568 |   334.387610251 |  334.387613713 |
| 2456209.98177 | -154.287585927 |  -154.286401747 |  -154.287525269 |   -154.28752477 |  -154.287535853 | -154.287533557 |
| 2456210.90241 | -555.608153479 |  -555.607044247 |   -555.60809638 |  -555.608095848 |  -555.608106765 |   -555.6081057 |
| 2456211.82305 | -876.011423911 |  -876.010497552 |  -876.011376179 |   -876.01137568 |  -876.011386397 | -876.011386597 |
| 2456212.74369 | -1140.58247418 |  -1140.58162277 |  -1140.58243777 |  -1140.58243728 |  -1140.58244776 | -1140.58244932 |
| 2456213.66433 | -1387.28494062 |  -1387.28445496 |  -1387.28491914 |  -1387.28491864 |  -1387.28492892 | -1387.28493192 |
| 2456214.58498 | -1658.24214885 |  -1658.24179509 |  -1658.24214732 |  -1658.24214682 |  -1658.24215687 | -1658.24216133 |
| 2456215.50562 | -1990.06326087 |  -1990.06286814 |  -1990.06327897 |  -1990.06327847 |  -1990.06328833 | -1990.06329428 |
| 2456216.42626 | -2405.42854147 |  -2405.42816074 |  -2405.42857984 |  -2405.42857938 |  -2405.42858896 | -2405.42859648 |
|  2456217.3469 | -2907.86009634 |  -2907.85967664 |  -2907.86015597 |  -2907.86015547 |  -2907.86016485 | -2907.86017391 |
| 2456218.26754 | -3480.87455669 |  -3480.87385517 |  -3480.87461183 |  -3480.87461136 |  -3480.87462052 |  -3480.8746311 |
| 2456219.18818 | -4091.71032389 |  -4091.70963436 |   -4091.7103267 |  -4091.71032624 |  -4091.71033516 | -4091.71034727 |
| 2456220.10882 | -4698.77567029 |  -4698.77476492 |  -4698.77562547 |    -4698.775625 |  -4698.77563369 | -4698.77564727 |
| 2456221.02946 | -5261.11472207 |  -5261.11369977 |  -5261.11463644 |  -5261.11463598 |  -5261.11464443 | -5261.11465944 |
|  2456221.9501 | -5747.72889708 |  -5747.72779085 |  -5747.72880819 |  -5747.72880772 |  -5747.72881594 | -5747.72883225 |
| 2456222.87074 | -6144.62637768 |  -6144.62529842 |  -6144.62629417 |  -6144.62629374 |  -6144.62630172 |  -6144.6263193 |
| 2456223.79138 | -6457.98987664 |  -6457.98886634 |  -6457.98980036 |  -6457.98979993 |  -6457.98980768 | -6457.98982652 |
| 2456224.71202 |  -6712.7395581 |   -6712.7388476 |   -6712.7394958 |   -6712.7394954 |  -6712.73950292 | -6712.73952279 |
| 2456225.63266 |  -6946.8188254 |  -6946.81830076 |    -6946.818778 |   -6946.8187776 |  -6946.81878489 | -6946.81880586 |
| 2456226.55331 | -7202.50761573 |  -7202.50707011 |   -7202.5075865 |  -7202.50758613 |  -7202.50759319 | -7202.50761516 |
| 2456227.47395 | -7516.74735709 |  -7516.74677249 |  -7516.74734805 |  -7516.74734768 |  -7516.74735451 | -7516.74737744 |
| 2456228.39459 | -7912.68774726 |  -7912.68740849 |  -7912.68775705 |  -7912.68775672 |  -7912.68776331 | -7912.68778717 |
| 2456229.31523 | -8394.38668702 |  -8394.38631228 |  -8394.38671317 |  -8394.38671283 |  -8394.38671919 | -8394.38674399 |
| 2456230.23587 | -8945.87421115 |   -8945.8738514 |  -8945.87423737 |  -8945.87423707 |   -8945.8742432 | -8945.87426889 |
| 2456231.15651 |  -9534.7939565 |  -9534.79313207 |  -9534.79393423 |  -9534.79393396 |  -9534.79393985 | -9534.79396645 |
| 2456232.07715 | -10119.7894905 |  -10119.7884412 |  -10119.7894087 |  -10119.7894084 |  -10119.7894141 | -10119.7894416 |
| 2456232.99779 | -10659.9469103 |  -10659.9458071 |   -10659.946816 |  -10659.9468158 |  -10659.9468212 | -10659.9468496 |
| 2456233.91843 | -11124.1351135 |  -11124.1341152 |  -11124.1350055 |  -11124.1350052 |  -11124.1350104 | -11124.1350398 |
| 2456234.83907 | -11498.1083312 |   -11498.107282 |   -11498.108224 |  -11498.1082238 |  -11498.1082288 | -11498.1082591 |
| 2456235.75971 | -11787.7475022 |  -11787.7466448 |   -11787.747402 |  -11787.7474018 |  -11787.7474065 | -11787.7474378 |
| 2456236.68035 | -12017.6990381 |  -12017.6981447 |  -12017.6989502 |    -12017.69895 |  -12017.6989544 | -12017.6989867 |
| 2456237.60099 | -12225.7219908 |  -12225.7214991 |  -12225.7219155 |  -12225.7219153 |  -12225.7219195 | -12225.7219529 |
| 2456238.52164 | -12454.0352598 |  -12454.0348251 |  -12454.0352028 |  -12454.0352026 |  -12454.0352066 | -12454.0352411 |
| 2456239.44228 | -12739.6421173 |  -12739.6415237 |  -12739.6420869 |  -12739.6420867 |  -12739.6420905 | -12739.6421261 |
| 2456240.36292 | -13105.8427988 |   -13105.842598 |  -13105.8427872 |  -13105.8427871 |  -13105.8427906 | -13105.8428274 |
| 2456241.28356 | -13556.8743342 |  -13556.8736267 |  -13556.8743449 |  -13556.8743448 |   -13556.874348 | -13556.8743861 |
|  2456242.2042 | -14076.9024892 |  -14076.9018866 |  -14076.9025029 |  -14076.9025027 |  -14076.9025057 |  -14076.902545 |
| 2456243.12484 | -14633.5967008 |  -14633.5960682 |  -14633.5966736 |  -14633.5966734 |  -14633.5966761 | -14633.5967167 |
| 2456244.04548 | -15185.4731667 |  -15185.4723363 |  -15185.4730811 |  -15185.4730809 |  -15185.4730834 | -15185.4731252 |
| 2456244.96612 | -15691.3309656 |  -15691.3300093 |  -15691.3308542 |  -15691.3308541 |  -15691.3308563 | -15691.3308995 |
| 2456245.88676 | -16119.6275151 |  -16119.6266007 |  -16119.6273845 |  -16119.6273843 |  -16119.6273863 | -16119.6274308 |
|  2456246.8074 | -16455.6509559 |  -16455.6497807 |  -16455.6508183 |  -16455.6508181 |  -16455.6508198 | -16455.6508656 |
| 2456247.72804 | -16704.8479864 |  -16704.8469671 |   -16704.847851 |  -16704.8478509 |  -16704.8478523 | -16704.8478993 |
| 2456248.64868 | -16891.5434188 |  -16891.5424415 |  -16891.5432938 |  -16891.5432937 |  -16891.5432949 | -16891.5433429 |
| 2456249.56932 | -17053.3435789 |  -17053.3429044 |  -17053.3434728 |  -17053.3434726 |  -17053.3434736 | -17053.3435227 |
| 2456250.48997 | -17232.5054127 |  -17232.5049181 |  -17232.5053222 |  -17232.5053221 |  -17232.5053228 | -17232.5053728 |
| 2456251.41061 | -17466.2478932 |  -17466.2472966 |  -17466.2478334 |  -17466.2478333 |  -17466.2478337 | -17466.2478846 |
| 2456252.33125 | -17778.2229663 |  -17778.2226426 |  -17778.2229354 |  -17778.2229353 |  -17778.2229355 | -17778.2229871 |
| 2456253.25189 | -18173.0955108 |  -18173.0950461 |  -18173.0954967 |  -18173.0954966 |  -18173.0954966 | -18173.0955489 |
| 2456254.17253 | -18635.4696158 |  -18635.4691332 |  -18635.4696002 |  -18635.4696002 |  -18635.4695999 | -18635.4696529 |
| 2456255.09317 | -19133.4042539 |  -19133.4034174 |  -19133.4041931 |  -19133.4041931 |  -19133.4041925 | -19133.4042462 |
| 2456256.01381 | -19625.7125369 |  -19625.7113318 |  -19625.7124265 |  -19625.7124265 |  -19625.7124257 | -19625.7124798 |
| 2456256.93445 | -20071.3746395 |  -20071.3735662 |  -20071.3745071 |   -20071.374507 |   -20071.374506 | -20071.3745607 |
| 2456257.85509 | -20438.9117388 |  -20438.9105517 |  -20438.9115921 |  -20438.9115921 |  -20438.9115909 | -20438.9116461 |
| 2456258.77573 | -20713.5777725 |  -20713.5767802 |  -20713.5776179 |  -20713.5776179 |  -20713.5776164 | -20713.5776721 |
| 2456259.69637 | -20900.7248813 |  -20900.7239819 |  -20900.7247281 |  -20900.7247282 |  -20900.7247264 | -20900.7247827 |
| 2456260.61701 | -21024.5732138 |  -21024.5721226 |  -21024.5730721 |  -21024.5730722 |  -21024.5730702 |  -21024.573127 |
| 2456261.53765 | -21122.6663314 |  -21122.6656568 |  -21122.6662098 |  -21122.6662098 |  -21122.6662076 |  -21122.666265 |
| 2456262.45829 | -21237.2797162 |  -21237.2792995 |   -21237.279618 |   -21237.279618 |  -21237.2796156 | -21237.2796735 |
| 2456263.37894 | -21405.7462772 |  -21405.7459325 |  -21405.7462086 |  -21405.7462087 |   -21405.746206 | -21405.7462644 |
| 2456264.29958 | -21651.9102804 |  -21651.9099866 |  -21651.9102366 |  -21651.9102367 |  -21651.9102338 | -21651.9102928 |
| 2456265.22022 | -21980.6629687 |  -21980.6622402 |  -21980.6629377 |  -21980.6629378 |  -21980.6629346 | -21980.6629943 |
| 2456266.14086 | -22376.8086297 |  -22376.8079072 |  -22376.8085917 |  -22376.8085918 |  -22376.8085884 | -22376.8086488 |
|  2456267.0615 | -22808.5197583 |  -22808.5191947 |  -22808.5196819 |   -22808.519682 |  -22808.5196784 | -22808.5197394 |
| 2456267.98214 | -23234.5907535 |  -23234.5899201 |   -23234.590636 |  -23234.5906361 |  -23234.5906322 |  -23234.590694 |
| 2456268.90278 | -23613.8312318 |  -23613.8304104 |  -23613.8310892 |  -23613.8310893 |  -23613.8310851 | -23613.8311478 |
| 2456269.82342 |  -23914.451075 |  -23914.4500767 |  -23914.4509185 |  -23914.4509186 |  -23914.4509143 | -23914.4509777 |
| 2456270.74406 | -24121.2919311 |  -24121.2908158 |   -24121.291762 |  -24121.2917621 |  -24121.2917575 | -24121.2918217 |
|  2456271.6647 | -24239.2531312 |  -24239.2523458 |  -24239.2529614 |  -24239.2529615 |  -24239.2529567 | -24239.2530217 |
| 2456272.58534 | -24292.1316732 |  -24292.1309177 |  -24292.1315156 |  -24292.1315158 |  -24292.1315107 | -24292.1315765 |
| 2456273.50598 | -24317.1450008 |  -24317.1444342 |  -24317.1448651 |  -24317.1448652 |  -24317.1448599 | -24317.1449265 |
| 2456274.42662 | -24356.3917099 |  -24356.3912572 |  -24356.3915937 |  -24356.3915939 |  -24356.3915883 | -24356.3916556 |
| 2456275.34727 | -24447.2025508 |  -24447.2020682 |  -24447.2024678 |   -24447.202468 |  -24447.2024622 | -24447.2025302 |
| 2456276.26791 | -24613.5850986 |  -24613.5846819 |   -24613.585044 |  -24613.5850442 |  -24613.5850381 | -24613.5851068 |
| 2456277.18855 | -24860.7144605 |  -24860.7139149 |  -24860.7144215 |  -24860.7144217 |  -24860.7144154 | -24860.7144845 |
| 2456278.10919 |  -25173.729028 |  -25173.7286563 |  -25173.7289805 |  -25173.7289806 |  -25173.7289741 | -25173.7290436 |
| 2456279.02983 | -25521.1091918 |  -25521.1082804 |  -25521.1091011 |  -25521.1091012 |  -25521.1090945 | -25521.1091643 |
| 2456279.95047 | -25861.8703217 |  -25861.8695183 |  -25861.8701903 |  -25861.8701904 |  -25861.8701836 | -25861.8702536 |
| 2456280.87111 | -26154.9276064 |    -26154.92674 |  -26154.9274535 |  -26154.9274537 |  -26154.9274466 | -26154.9275167 |
| 2456281.79175 | -26368.4911794 |  -26368.4900282 |  -26368.4910118 |   -26368.491012 |  -26368.4910047 | -26368.4910749 |
| 2456282.71239 | -26487.3414141 |  -26487.3404518 |  -26487.3412334 |  -26487.3412336 |  -26487.3412261 | -26487.3412963 |
| 2456283.63303 | -26516.3185676 |  -26516.3176922 |  -26516.3183911 |  -26516.3183913 |  -26516.3183836 | -26516.3184538 |
| 2456284.55367 | -26479.2271415 |   -26479.226383 |  -26479.2269778 |   -26479.226978 |  -26479.2269701 | -26479.2270403 |
| 2456285.47431 | -26413.4040799 |  -26413.4036661 |   -26413.403957 |  -26413.4039572 |  -26413.4039491 | -26413.4040193 |
| 2456286.39495 | -26361.1922254 |  -26361.1916708 |  -26361.1921244 |  -26361.1921246 |  -26361.1921163 | -26361.1921865 |
|  2456287.3156 | -26360.2676414 |  -26360.2673267 |  -26360.2675623 |  -26360.2675626 |  -26360.2675541 | -26360.2676242 |
| 2456288.23624 | -26435.0323819 |  -26435.0320341 |  -26435.0323201 |  -26435.0323204 |  -26435.0323118 | -26435.0323818 |
| 2456289.15688 | -26591.0399791 |  -26591.0394365 |  -26591.0399264 |  -26591.0399267 |  -26591.0399179 | -26591.0399879 |
| 2456290.07752 | -26813.7281223 |  -26813.7275317 |  -26813.7280561 |  -26813.7280565 |  -26813.7280474 | -26813.7281174 |
| 2456290.99816 | -27071.7481437 |  -27071.7475891 |  -27071.7480406 |  -27071.7480409 |  -27071.7480317 | -27071.7481017 |
|  2456291.9188 | -27324.1301873 |  -27324.1292849 |  -27324.1300535 |  -27324.1300538 |  -27324.1300444 | -27324.1301145 |
| 2456292.83944 | -27529.6459367 |  -27529.6450763 |  -27529.6457835 |  -27529.6457838 |  -27529.6457742 | -27529.6458444 |
| 2456293.76008 | -27656.2284005 |  -27656.2273062 |  -27656.2282318 |  -27656.2282322 |  -27656.2282224 | -27656.2282926 |
| 2456294.68072 | -27688.2950772 |  -27688.2941778 |  -27688.2948979 |  -27688.2948983 |  -27688.2948883 | -27688.2949587 |
| 2456295.60136 | -27630.2999714 |  -27630.2993358 |  -27630.2997876 |   -27630.299788 |  -27630.2997778 | -27630.2998484 |
|   2456296.522 | -27505.7020257 |  -27505.7014891 |  -27505.7018575 |  -27505.7018579 |  -27505.7018476 | -27505.7019183 |
| 2456297.44264 | -27351.5854894 |  -27351.5850457 |  -27351.5853504 |  -27351.5853507 |  -27351.5853402 | -27351.5854112 |
| 2456298.36328 | -27210.1619379 |  -27210.1613473 |  -27210.1618243 |  -27210.1618246 |  -27210.1618139 | -27210.1618851 |
| 2456299.28393 | -27119.0972027 |   -27119.096768 |  -27119.0971188 |  -27119.0971192 |  -27119.0971084 | -27119.0971798 |
| 2456300.20457 | -27102.8761613 |  -27102.8758225 |  -27102.8761011 |  -27102.8761014 |  -27102.8760904 |  -27102.876162 |
| 2456301.12521 | -27167.1817334 |  -27167.1812838 |  -27167.1816767 |   -27167.181677 |  -27167.1816658 | -27167.1817376 |
| 2456302.04585 | -27297.5759384 |  -27297.5752819 |  -27297.5758638 |  -27297.5758641 |  -27297.5758528 | -27297.5759248 |
| 2456302.96649 | -27462.7865165 |  -27462.7855302 |  -27462.7864112 |  -27462.7864115 |     -27462.7864 | -27462.7864721 |
| 2456303.88713 | -27621.8478147 |  -27621.8471341 |  -27621.8476886 |  -27621.8476889 |  -27621.8476773 | -27621.8477493 |
| 2456304.80777 |  -27733.461629 |  -27733.4608106 |  -27733.4614854 |  -27733.4614857 |  -27733.4614739 | -27733.4615459 |
| 2456305.72841 | -27765.4360056 |  -27765.4350163 |  -27765.4358398 |  -27765.4358401 |  -27765.4358282 | -27765.4358999 |
| 2456306.64905 |  -27702.043994 |  -27702.0431696 |  -27702.0438124 |  -27702.0438128 |  -27702.0438007 | -27702.0438721 |
| 2456307.56969 |  -27547.622113 |  -27547.6214325 |  -27547.6219296 |    -27547.62193 |  -27547.6219177 | -27547.6219888 |
| 2456308.49033 | -27325.5884288 |  -27325.5876853 |  -27325.5882206 |   -27325.588221 |  -27325.5882086 | -27325.5882792 |
| 2456309.41097 | -27073.1054511 |  -27073.1050554 |  -27073.1053025 |  -27073.1053028 |  -27073.1052904 | -27073.1053605 |
| 2456310.33161 | -26832.6074954 |  -26832.6071266 |  -26832.6073875 |  -26832.6073879 |  -26832.6073752 | -26832.6074448 |
| 2456311.25226 | -26642.1257262 |  -26642.1254713 |   -26642.125651 |  -26642.1256514 |  -26642.1256387 | -26642.1257077 |
|  2456312.1729 | -26526.6211333 |  -26526.6209115 |  -26526.6210775 |  -26526.6210779 |  -26526.6210651 | -26526.6211335 |
| 2456313.09354 | -26492.3043224 |  -26492.3038787 |  -26492.3042664 |  -26492.3042668 |  -26492.3042539 | -26492.3043217 |
| 2456314.01418 | -26525.2398426 |  -26525.2392909 |  -26525.2397671 |  -26525.2397675 |  -26525.2397546 | -26525.2398217 |
| 2456314.93482 | -26594.5538165 |  -26594.5532859 |  -26594.5537125 |   -26594.553713 |  -26594.5536999 | -26594.5537664 |
| 2456315.85546 | -26659.5116471 |  -26659.5110865 |  -26659.5115306 |   -26659.511531 |  -26659.5115178 | -26659.5115838 |
|  2456316.7761 | -26678.8479849 |  -26678.8473853 |  -26678.8478511 |  -26678.8478515 |  -26678.8478382 | -26678.8479036 |
| 2456317.69674 | -26620.2162158 |  -26620.2154064 |  -26620.2160598 |  -26620.2160603 |  -26620.2160468 | -26620.2161117 |
| 2456318.61738 | -26467.5972837 |  -26467.5966271 |  -26467.5971115 |   -26467.597112 |  -26467.5970985 | -26467.5971628 |
| 2456319.53802 | -26224.9740572 |  -26224.9735326 |  -26224.9738839 |  -26224.9738844 |  -26224.9738708 | -26224.9739347 |
| 2456320.45866 | -25915.4311373 |  -25915.4308795 |  -25915.4309654 |  -25915.4309659 |  -25915.4309522 | -25915.4310156 |
|  2456321.3793 | -25575.8856298 |   -25575.885327 |  -25575.8854671 |  -25575.8854676 |  -25575.8854538 | -25575.8855168 |
| 2456322.29994 |  -25248.653324 |  -25248.6528354 |   -25248.653221 |  -25248.6532215 |  -25248.6532076 | -25248.6532702 |
| 2456323.22059 | -24971.7781917 |  -24971.7779698 |  -24971.7781256 |   -24971.778126 |  -24971.7781121 | -24971.7781744 |
| 2456324.14123 | -24770.3352487 |  -24770.3350719 |  -24770.3352074 |  -24770.3352079 |  -24770.3351939 | -24770.3352559 |
| 2456325.06187 | -24650.6954476 |  -24650.6953427 |  -24650.6954058 |  -24650.6954063 |  -24650.6953922 | -24650.6954539 |
| 2456325.98251 | -24599.0633798 |  -24599.0628611 |   -24599.063311 |  -24599.0633115 |  -24599.0632973 | -24599.0633587 |
| 2456326.90315 | -24584.6227698 |  -24584.6217775 |  -24584.6226719 |  -24584.6226724 |  -24584.6226581 | -24584.6227193 |
| 2456327.82379 | -24566.5718102 |  -24566.5712017 |  -24566.5717038 |  -24566.5717042 |  -24566.5716899 | -24566.5717508 |
| 2456328.74443 | -24503.4417363 |  -24503.4409238 |  -24503.4416137 |  -24503.4416141 |  -24503.4415997 | -24503.4416603 |
| 2456329.66507 | -24362.5705644 |  -24362.5697909 |  -24362.5704174 |  -24362.5704178 |  -24362.5704033 | -24362.5704635 |
| 2456330.58571 | -24127.5682241 |  -24127.5674746 |  -24127.5680618 |  -24127.5680622 |  -24127.5680476 | -24127.5681074 |
| 2456331.50635 | -23802.0677564 |  -23802.0670429 |  -23802.0675976 |  -23802.0675981 |  -23802.0675835 | -23802.0676427 |
| 2456332.42699 | -23408.9049493 |  -23408.9044697 |   -23408.904787 |  -23408.9047874 |  -23408.9047728 | -23408.9048314 |
| 2456333.34763 | -22984.9126581 |  -22984.9123403 |  -22984.9125154 |  -22984.9125158 |  -22984.9125012 | -22984.9125591 |
| 2456334.26827 | -22572.5188334 |  -22572.5187464 |  -22572.5187411 |  -22572.5187415 |  -22572.5187268 |  -22572.518784 |
| 2456335.18892 | -22210.0684026 |  -22210.0683067 |  -22210.0683475 |  -22210.0683479 |  -22210.0683332 | -22210.0683895 |
| 2456336.10956 | -21923.0820081 |  -21923.0820531 |  -21923.0819802 |  -21923.0819807 |   -21923.081966 | -21923.0820214 |
|  2456337.0302 | -21718.4509823 |  -21718.4507664 |  -21718.4509533 |  -21718.4509537 |   -21718.450939 | -21718.4509934 |
| 2456337.95084 | -21582.8953495 |  -21582.8949717 |  -21582.8952887 |  -21582.8952892 |  -21582.8952744 | -21582.8953279 |
| 2456338.87148 | -21486.0363366 |  -21486.0359228 |  -21486.0362464 |  -21486.0362469 |  -21486.0362321 | -21486.0362846 |
| 2456339.79212 | -21387.3791565 |  -21387.3785629 |  -21387.3790601 |  -21387.3790606 |  -21387.3790458 | -21387.3790974 |
| 2456340.71276 | -21245.6079926 |  -21245.6072671 |  -21245.6078821 |  -21245.6078826 |  -21245.6078678 | -21245.6079182 |
|  2456341.6334 |  -21028.067226 |  -21028.0665275 |  -21028.0670958 |  -21028.0670963 |  -21028.0670816 |  -21028.067131 |
| 2456342.55404 | -20718.2608904 |  -20718.2602279 |  -20718.2607499 |  -20718.2607504 |  -20718.2607357 | -20718.2607841 |
| 2456343.47468 | -20319.6559089 |  -20319.6554443 |  -20319.6557847 |  -20319.6557852 |  -20319.6557705 | -20319.6558179 |
| 2456344.39532 |  -19854.919817 |  -19854.9194303 |  -19854.9197118 |  -19854.9197123 |  -19854.9196976 |  -19854.919744 |
| 2456345.31596 | -19360.7670878 |  -19360.7667101 |  -19360.7670048 |  -19360.7670053 |  -19360.7669906 | -19360.7670361 |
|  2456346.2366 | -18879.5921973 |  -18879.5919125 |  -18879.5921276 |  -18879.5921281 |  -18879.5921134 | -18879.5921581 |
| 2456347.15725 | -18449.8015572 |  -18449.8015152 |  -18449.8015332 |  -18449.8015337 |  -18449.8015191 | -18449.8015629 |
| 2456348.07789 |  -18097.054302 |   -18097.054269 |  -18097.0542948 |  -18097.0542954 |  -18097.0542807 | -18097.0543237 |
| 2456348.99853 | -17828.4134252 |  -17828.4134402 |  -17828.4134149 |  -17828.4134155 |  -17828.4134008 | -17828.4134431 |
| 2456349.91917 | -17630.7447824 |  -17630.7443177 |  -17630.7447424 |  -17630.7447429 |  -17630.7447283 | -17630.7447699 |
| 2456350.83981 | -17473.7298166 |   -17473.729121 |  -17473.7297551 |  -17473.7297556 |   -17473.729741 | -17473.7297819 |
| 2456351.76045 | -17316.8039551 |  -17316.8034005 |  -17316.8038893 |  -17316.8038898 |  -17316.8038753 | -17316.8039155 |
| 2456352.68109 | -17118.4349971 |  -17118.4343285 |  -17118.4349137 |  -17118.4349142 |  -17118.4348997 | -17118.4349393 |
| 2456353.60173 | -16845.6211022 |  -16845.6202987 |  -16845.6209916 |  -16845.6209921 |  -16845.6209777 | -16845.6210168 |
| 2456354.52237 | -16481.4374992 |  -16481.4368097 |  -16481.4373761 |  -16481.4373765 |  -16481.4373621 | -16481.4374006 |
| 2456355.44301 | -16028.9075712 |  -16028.9070106 |  -16028.9074418 |  -16028.9074422 |  -16028.9074279 | -16028.9074657 |
| 2456356.36365 | -15510.3142739 |  -15510.3139471 |  -15510.3141628 |  -15510.3141633 |   -15510.314149 | -15510.3141861 |
| 2456357.28429 | -14962.1109072 |  -14962.1106523 |  -14962.1108254 |  -14962.1108259 |  -14962.1108116 | -14962.1108481 |
| 2456358.20493 | -14426.5959115 |  -14426.5959385 |  -14426.5958704 |  -14426.5958709 |  -14426.5958566 | -14426.5958923 |
| 2456359.12558 | -13942.2562588 |  -13942.2562828 |  -13942.2562468 |  -13942.2562473 |  -13942.2562332 |  -13942.256268 |
| 2456360.04622 | -13534.9873982 |  -13534.9874911 |  -13534.9874094 |  -13534.9874099 |  -13534.9873958 | -13534.9874298 |
| 2456360.96686 | -13212.1969614 |  -13212.1970033 |  -13212.1969673 |  -13212.1969677 |  -13212.1969537 | -13212.1969867 |
|  2456361.8875 |  -12961.139257 |  -12961.1390801 |  -12961.1392325 |   -12961.139233 |  -12961.1392191 |  -12961.139251 |
| 2456362.80814 | -12751.8606086 |  -12751.8602548 |  -12751.8605646 |  -12751.8605651 |  -12751.8605513 | -12751.8605821 |
| 2456363.72878 | -12544.0815131 |  -12544.0808625 |  -12544.0814712 |  -12544.0814717 |   -12544.081458 | -12544.0814876 |
| 2456364.64942 | -12296.4419883 |  -12296.4413468 |  -12296.4419259 |  -12296.4419264 |  -12296.4419127 | -12296.4419411 |
| 2456365.57006 | -11975.9964052 |  -11975.9958956 |  -11975.9963152 |  -11975.9963157 |  -11975.9963022 | -11975.9963293 |
|  2456366.4907 | -11565.7867454 |  -11565.7861788 |   -11565.786638 |  -11565.7866385 |  -11565.7866251 |  -11565.786651 |
| 2456367.41134 | -11068.7621844 |  -11068.7617107 |  -11068.7620756 |  -11068.7620761 |  -11068.7620628 | -11068.7620874 |
| 2456368.33198 | -10507.1478689 |  -10507.1479019 |  -10507.1477855 |   -10507.147786 |  -10507.1477728 | -10507.1477962 |
| 2456369.25262 | -9917.40618856 |  -9917.40612261 |  -9917.40614696 |  -9917.40614746 |  -9917.40613441 | -9917.40615651 |
| 2456370.17326 | -9341.94152746 |  -9341.94154245 |   -9341.9415294 |   -9341.9415299 |  -9341.94151695 | -9341.94153789 |
| 2456371.09391 | -8819.44445265 |  -8819.44447064 |  -8819.44447319 |  -8819.44447369 |  -8819.44446087 | -8819.44448064 |
| 2456372.01455 | -8376.08239082 |  -8376.08261867 |  -8376.08242434 |  -8376.08242484 |  -8376.08241216 | -8376.08243076 |
| 2456372.93519 | -8019.55076253 |  -8019.55075054 |  -8019.55077729 |  -8019.55077779 |  -8019.55076524 | -8019.55078274 |
| 2456373.85583 | -7737.34402219 |  -7737.34392326 |  -7737.34400264 |  -7737.34400314 |  -7737.34399073 | -7737.34400717 |
| 2456374.77647 |   -7499.641826 |  -7499.64157118 |  -7499.64179141 |   -7499.6417919 |  -7499.64177966 | -7499.64179507 |
| 2456375.69711 | -7266.14987911 |  -7266.14939944 |  -7266.14985261 |  -7266.14985311 |  -7266.14984099 | -7266.14985544 |
| 2456376.61775 | -6995.33116301 |  -6995.33065036 |  -6995.33112098 |  -6995.33112145 |  -6995.33110947 | -6995.33112301 |
| 2456377.53839 | -6653.91695914 |  -6653.91628761 |  -6653.91689445 |  -6653.91689492 |  -6653.91688303 | -6653.91689575 |
| 2456378.45903 | -6224.52363396 |  -6224.52289347 |  -6224.52355198 |  -6224.52355245 |  -6224.52354073 | -6224.52355258 |
| 2456379.37967 | -5709.63483905 |  -5709.63418251 |  -5709.63475783 |  -5709.63475829 |  -5709.63474671 | -5709.63475779 |
| 2456380.30031 | -5131.04023676 |  -5131.04001192 |  -5131.04018217 |  -5131.04018264 |  -5131.04017119 | -5131.04018154 |
| 2456381.22095 |  -4524.8604413 |  -4524.86032138 |  -4524.86042414 |  -4524.86042457 |  -4524.86041329 | -4524.86042291 |
| 2456382.14159 | -3933.29622668 |  -3933.29631063 |  -3933.29625008 |  -3933.29625052 |  -3933.29623937 | -3933.29624825 |
| 2456383.06224 | -3394.98837945 |  -3394.98855933 |  -3394.98842858 |  -3394.98842898 |    -3394.988418 | -3394.98842612 |
| 2456383.98288 | -2936.19175475 |  -2936.19198259 |  -2936.19180968 |  -2936.19181011 |  -2936.19179926 | -2936.19180661 |
| 2456384.90352 | -2564.78165161 |  -2564.78169358 |  -2564.78168665 |  -2564.78168708 |  -2564.78167636 | -2564.78168289 |
| 2456385.82416 | -2268.46377321 |  -2268.46371925 |  -2268.46377035 |  -2268.46377078 |  -2268.46376023 | -2268.46376586 |
|  2456386.7448 | -2017.59865552 |  -2017.59828377 |  -2017.59863729 |  -2017.59863769 |  -2017.59862734 | -2017.59863197 |
| 2456387.66544 | -1771.99629249 |  -1771.99559997 |  -1771.99628643 |  -1771.99628687 |  -1771.99627668 | -1771.99628028 |
| 2456388.58608 |  -1490.1283686 |  -1490.12777801 |  -1490.12834589 |  -1490.12834629 |  -1490.12833631 | -1490.12833877 |
