|            JD |           Tempo |              BC |            432s |             430 |             423 |             405 | 
| 2455174.26091 |  -23216.8177405 |  -23216.8180566 |  -23216.8180467 |  -23216.8180483 |  -23216.8180423 |   -23216.818103 |
| 2455175.18155 |  -23534.5590098 |  -23534.5593191 |  -23534.5593377 |  -23534.5593393 |   -23534.559333 |  -23534.5593945 |
| 2455176.10219 |  -23910.9556479 |  -23910.9563027 |  -23910.9563252 |  -23910.9563268 |  -23910.9563202 |  -23910.9563825 |
| 2455177.02283 |  -24310.3900742 |   -24310.390541 |  -24310.3905382 |  -24310.3905398 |   -24310.390533 |  -24310.3905961 |
| 2455177.94347 |  -24690.5690767 |  -24690.5696141 |  -24690.5695973 |  -24690.5695988 |  -24690.5695917 |  -24690.5696556 |
| 2455178.86411 |  -25012.1590396 |  -25012.1596301 |  -25012.1596107 |  -25012.1596122 |  -25012.1596049 |  -25012.1596694 |
| 2455179.78475 |  -25247.7426715 |  -25247.7435602 |  -25247.7435336 |  -25247.7435351 |  -25247.7435275 |  -25247.7435928 |
| 2455180.70539 |  -25388.0579232 |  -25388.0584203 |   -25388.058383 |  -25388.0583845 |  -25388.0583766 |  -25388.0584426 |
| 2455181.62604 |  -25444.0848346 |   -25444.085931 |  -25444.0858825 |   -25444.085884 |  -25444.0858759 |  -25444.0859425 |
| 2455182.54668 |  -25444.5179867 |    -25444.51877 |  -25444.5187137 |  -25444.5187152 |  -25444.5187068 |  -25444.5187739 |
| 2455183.46732 |  -25429.1808744 |  -25429.1815721 |  -25429.1814959 |  -25429.1814974 |  -25429.1814888 |  -25429.1815564 |
| 2455184.38796 |  -25439.9097839 |  -25439.9103221 |  -25439.9102566 |  -25439.9102581 |  -25439.9102492 |  -25439.9103173 |
|  2455185.3086 |  -25510.9749655 |  -25510.9752591 |  -25510.9752156 |   -25510.975217 |  -25510.9752079 |  -25510.9752764 |
| 2455186.22924 |  -25661.2358531 |  -25661.2360705 |  -25661.2360554 |  -25661.2360568 |  -25661.2360475 |  -25661.2361162 |
| 2455187.14988 |  -25889.8227397 |  -25889.8228766 |  -25889.8228867 |  -25889.8228881 |  -25889.8228786 |  -25889.8229475 |
| 2455188.07052 |  -26176.3295891 |  -26176.3301343 |  -26176.3301487 |  -26176.3301501 |  -26176.3301403 |  -26176.3302094 |
| 2455188.99116 |  -26485.4785487 |  -26485.4791626 |  -26485.4791606 |   -26485.479162 |   -26485.479152 |  -26485.4792212 |
|  2455189.9118 |  -26775.1831494 |  -26775.1835637 |  -26775.1835534 |  -26775.1835547 |  -26775.1835445 |  -26775.1836138 |
| 2455190.83244 |  -27006.1732383 |  -27006.1740133 |  -27006.1739993 |  -27006.1740006 |  -27006.1739902 |  -27006.1740594 |
| 2455191.75308 |  -27150.9819803 |  -27150.9824716 |  -27150.9824461 |  -27150.9824474 |  -27150.9824367 |   -27150.982506 |
| 2455192.67372 |  -27200.2313397 |  -27200.2320786 |  -27200.2320396 |  -27200.2320409 |  -27200.2320301 |  -27200.2320992 |
| 2455193.59437 |  -27164.7937546 |  -27164.7944811 |  -27164.7944319 |  -27164.7944332 |  -27164.7944222 |  -27164.7944912 |
| 2455194.51501 |  -27073.3197098 |  -27073.3200831 |  -27073.3200282 |  -27073.3200295 |  -27073.3200182 |  -27073.3200872 |
| 2455195.43565 |  -26965.7027764 |  -26965.7035063 |  -26965.7034394 |  -26965.7034407 |  -26965.7034292 |   -26965.703498 |
| 2455196.35629 |  -26883.9745317 |  -26883.9750848 |  -26883.9750313 |  -26883.9750326 |  -26883.9750209 |  -26883.9750897 |
| 2455197.27693 |  -26862.6983899 |  -26862.6986275 |  -26862.6985915 |  -26862.6985927 |  -26862.6985808 |  -26862.6986496 |
| 2455198.19757 |  -26921.0696513 |  -26921.0700494 |  -26921.0700352 |  -26921.0700365 |  -26921.0700244 |  -26921.0700931 |
| 2455199.11821 |  -27058.5255725 |  -27058.5255613 |  -27058.5255667 |  -27058.5255679 |  -27058.5255557 |  -27058.5256244 |
| 2455200.03885 |  -27254.8652264 |   -27254.865963 |  -27254.8659709 |  -27254.8659721 |  -27254.8659596 |  -27254.8660285 |
| 2455200.95949 |  -27474.8688571 |  -27474.8694571 |  -27474.8694552 |  -27474.8694563 |  -27474.8694437 |  -27474.8695126 |
| 2455201.88013 |  -27676.3361941 |  -27676.3366252 |  -27676.3366212 |  -27676.3366223 |  -27676.3366095 |  -27676.3366786 |
| 2455202.80077 |   -27819.725176 |  -27819.7257527 |  -27819.7257432 |  -27819.7257444 |  -27819.7257313 |  -27819.7258007 |
| 2455203.72141 |  -27877.1738172 |  -27877.1746785 |  -27877.1746559 |  -27877.1746569 |  -27877.1746437 |  -27877.1747133 |
| 2455204.64205 |  -27838.8475219 |   -27838.848013 |  -27838.8479765 |  -27838.8479775 |  -27838.8479641 |  -27838.8480339 |
|  2455205.5627 |  -27715.1607265 |  -27715.1615456 |  -27715.1614996 |  -27715.1615006 |   -27715.161487 |   -27715.161557 |
| 2455206.48334 |   -27534.377669 |  -27534.3782582 |  -27534.3781878 |  -27534.3781888 |   -27534.378175 |  -27534.3782452 |
| 2455207.40398 |  -27336.1269611 |  -27336.1274367 |  -27336.1273753 |  -27336.1273762 |  -27336.1273623 |  -27336.1274326 |
| 2455208.32462 |  -27162.3293737 |  -27162.3297951 |  -27162.3297472 |  -27162.3297481 |   -27162.329734 |  -27162.3298044 |
| 2455209.24526 |  -27047.6024575 |  -27047.6029104 |  -27047.6028784 |  -27047.6028793 |  -27047.6028651 |  -27047.6029355 |
|  2455210.1659 |  -27011.3399335 |  -27011.3403943 |  -27011.3403794 |  -27011.3403803 |  -27011.3403659 |  -27011.3404363 |
| 2455211.08654 |  -27053.2749385 |  -27053.2749512 |  -27053.2749465 |  -27053.2749474 |  -27053.2749328 |  -27053.2750031 |
| 2455212.00718 |  -27153.5386613 |  -27153.5391772 |  -27153.5391671 |   -27153.539168 |  -27153.5391533 |  -27153.5392234 |
| 2455212.92782 |  -27277.2093549 |  -27277.2098648 |   -27277.209849 |  -27277.2098498 |   -27277.209835 |  -27277.2099049 |
| 2455213.84846 |   -27382.295938 |  -27382.2967408 |  -27382.2967337 |  -27382.2967345 |  -27382.2967195 |  -27382.2967891 |
|  2455214.7691 |  -27429.3486071 |  -27429.3493381 |  -27429.3493294 |  -27429.3493302 |  -27429.3493151 |  -27429.3493844 |
| 2455215.68974 |  -27390.4854435 |  -27390.4858336 |  -27390.4858131 |  -27390.4858138 |  -27390.4857986 |  -27390.4858674 |
| 2455216.61038 |  -27255.7793296 |  -27255.7799628 |  -27255.7799282 |  -27255.7799289 |  -27255.7799136 |   -27255.779982 |
| 2455217.53103 |  -27035.5454523 |  -27035.5460584 |  -27035.5460143 |   -27035.546015 |  -27035.5459995 |  -27035.5460674 |
| 2455218.45167 |  -26757.9999271 |  -26758.0000484 |  -26757.9999702 |  -26757.9999709 |  -26757.9999553 |  -26758.0000226 |
| 2455219.37231 |  -26462.8303827 |  -26462.8310415 |  -26462.8309721 |  -26462.8309728 |  -26462.8309571 |  -26462.8310238 |
| 2455220.29295 |  -26192.1530398 |  -26192.1535264 |  -26192.1534771 |  -26192.1534777 |   -26192.153462 |  -26192.1535281 |
| 2455221.21359 |  -25980.9073421 |  -25980.9076179 |  -25980.9075911 |  -25980.9075917 |  -25980.9075758 |  -25980.9076413 |
| 2455222.13423 |  -25848.9011531 |   -25848.901415 |  -25848.9014057 |  -25848.9014063 |  -25848.9013904 |  -25848.9014552 |
| 2455223.05487 |  -25796.3125854 |  -25796.3127188 |  -25796.3127147 |  -25796.3127152 |  -25796.3126992 |  -25796.3127633 |
| 2455223.97551 |  -25803.6750655 |   -25803.675815 |  -25803.6758042 |  -25803.6758047 |  -25803.6757886 |  -25803.6758521 |
| 2455224.89615 |  -25836.3529201 |  -25836.3534581 |  -25836.3534486 |  -25836.3534492 |  -25836.3534329 |  -25836.3534959 |
| 2455225.81679 |  -25852.4693669 |  -25852.4698637 |  -25852.4698676 |  -25852.4698681 |  -25852.4698518 |  -25852.4699142 |
| 2455226.73743 |  -25812.4913801 |  -25812.4918767 |  -25812.4918784 |  -25812.4918789 |  -25812.4918624 |  -25812.4919244 |
| 2455227.65807 |  -25688.2704025 |  -25688.2712002 |  -25688.2711866 |   -25688.271187 |  -25688.2711705 |  -25688.2712321 |
| 2455228.57871 |  -25469.4833925 |  -25469.4841632 |  -25469.4841341 |  -25469.4841345 |  -25469.4841179 |  -25469.4841791 |
| 2455229.49936 |  -25165.9973086 |  -25165.9978227 |  -25165.9977401 |  -25165.9977405 |  -25165.9977238 |  -25165.9977846 |
|    2455230.42 |  -24805.6183268 |  -24805.6188353 |  -24805.6187453 |  -24805.6187456 |  -24805.6187289 |  -24805.6187895 |
| 2455231.34064 |  -24427.7366338 |  -24427.7370018 |  -24427.7369235 |  -24427.7369238 |   -24427.736907 |  -24427.7369674 |
| 2455232.26128 |  -24074.3145339 |   -24074.314791 |  -24074.3147415 |  -24074.3147418 |  -24074.3147249 |  -24074.3147849 |
| 2455233.18192 |  -23780.2844586 |  -23780.2850087 |  -23780.2849873 |  -23780.2849876 |  -23780.2849707 |  -23780.2850304 |
| 2455234.10256 |  -23565.5548339 |  -23565.5549578 |  -23565.5549518 |   -23565.554952 |  -23565.5549351 |  -23565.5549945 |
|  2455235.0232 |  -23430.4482212 |  -23430.4480771 |  -23430.4480708 |  -23430.4480709 |  -23430.4480539 |   -23430.448113 |
| 2455235.94384 |  -23355.6266131 |  -23355.6268835 |   -23355.626866 |  -23355.6268662 |  -23355.6268491 |  -23355.6269077 |
| 2455236.86448 |  -23306.5148075 |  -23306.5153897 |  -23306.5153755 |  -23306.5153756 |  -23306.5153585 |  -23306.5154167 |
| 2455237.78512 |  -23241.2089478 |  -23241.2097791 |  -23241.2097821 |  -23241.2097821 |   -23241.209765 |  -23241.2098226 |
| 2455238.70576 |  -23120.0676782 |  -23120.0684451 |  -23120.0684466 |  -23120.0684467 |  -23120.0684295 |  -23120.0684866 |
|  2455239.6264 |  -22914.7879704 |  -22914.7884854 |  -22914.7884737 |  -22914.7884737 |  -22914.7884566 |   -22914.788513 |
| 2455240.54704 |  -22614.8928425 |   -22614.893318 |  -22614.8932934 |  -22614.8932934 |  -22614.8932762 |  -22614.8933319 |
| 2455241.46769 |  -22230.1475271 |  -22230.1479639 |  -22230.1479071 |   -22230.147907 |  -22230.1478898 |  -22230.1479448 |
| 2455242.38833 |  -21788.3493716 |  -21788.3494619 |  -21788.3493973 |  -21788.3493972 |    -21788.34938 |  -21788.3494341 |
| 2455243.30897 |  -21328.9971985 |  -21328.9976402 |  -21328.9975823 |  -21328.9975822 |   -21328.997565 |  -21328.9976183 |
| 2455244.22961 |  -20894.2923154 |  -20894.2926578 |  -20894.2926182 |  -20894.2926181 |  -20894.2926009 |  -20894.2926532 |
| 2455245.15025 |  -20519.5172488 |  -20519.5174629 |  -20519.5174462 |  -20519.5174461 |  -20519.5174289 |  -20519.5174803 |
| 2455246.07089 |  -20225.0035964 |  -20225.0036934 |  -20225.0036925 |  -20225.0036924 |  -20225.0036752 |  -20225.0037256 |
| 2455246.99153 |  -20011.5173848 |  -20011.5176123 |  -20011.5176115 |  -20011.5176113 |  -20011.5175942 |  -20011.5176436 |
| 2455247.91217 |  -19860.1201339 |  -19860.1208079 |   -19860.120794 |  -19860.1207939 |  -19860.1207767 |  -19860.1208251 |
| 2455248.83281 |   -19736.536689 |  -19736.5372323 |  -19736.5372257 |  -19736.5372255 |  -19736.5372083 |  -19736.5372557 |
| 2455249.75345 |  -19599.0272458 |  -19599.0277205 |  -19599.0277329 |  -19599.0277327 |  -19599.0277156 |   -19599.027762 |
| 2455250.67409 |  -19407.9703487 |   -19407.970742 |  -19407.9707513 |   -19407.970751 |   -19407.970734 |  -19407.9707793 |
| 2455251.59473 |  -19134.9567921 |  -19134.9574972 |  -19134.9574928 |  -19134.9574925 |  -19134.9574755 |  -19134.9575198 |
| 2455252.51537 |  -18769.3194475 |  -18769.3199466 |  -18769.3199302 |  -18769.3199299 |   -18769.319913 |  -18769.3199563 |
| 2455253.43602 |  -18320.5967698 |  -18320.5972778 |  -18320.5972272 |  -18320.5972269 |  -18320.5972099 |  -18320.5972524 |
| 2455254.35666 |   -17816.375349 |  -17816.3757575 |  -17816.3756975 |  -17816.3756972 |  -17816.3756802 |  -17816.3757218 |
|  2455255.2773 |  -17295.9968445 |  -17295.9971467 |   -17295.997091 |  -17295.9970906 |  -17295.9970738 |  -17295.9971146 |
| 2455256.19794 |  -16801.5764637 |  -16801.5765306 |  -16801.5764953 |  -16801.5764949 |  -16801.5764781 |  -16801.5765182 |
| 2455257.11858 |  -16368.3858952 |  -16368.3861568 |  -16368.3861471 |  -16368.3861467 |  -16368.3861299 |  -16368.3861694 |
| 2455258.03922 |  -16016.8039963 |  -16016.8041147 |  -16016.8041199 |  -16016.8041195 |  -16016.8041028 |  -16016.8041416 |
| 2455258.95986 |  -15747.6660067 |  -15747.6662962 |  -15747.6662968 |  -15747.6662963 |  -15747.6662796 |  -15747.6663179 |
|  2455259.8805 |   -15542.081272 |   -15542.081549 |  -15542.0815331 |  -15542.0815325 |  -15542.0815159 |  -15542.0815536 |
| 2455260.80114 |  -15365.7512448 |  -15365.7517488 |  -15365.7517423 |  -15365.7517417 |  -15365.7517252 |  -15365.7517623 |
| 2455261.72178 |  -15176.8106186 |  -15176.8114776 |   -15176.811493 |  -15176.8114924 |   -15176.811476 |  -15176.8115124 |
| 2455262.64242 |  -14935.3979182 |  -14935.3986281 |  -14935.3986397 |  -14935.3986391 |  -14935.3986227 |  -14935.3986584 |
| 2455263.56306 |  -14612.7703526 |  -14612.7709904 |   -14612.770989 |  -14612.7709884 |  -14612.7709721 |   -14612.771007 |
|  2455264.4837 |  -14197.8857952 |  -14197.8862119 |  -14197.8861901 |  -14197.8861894 |  -14197.8861732 |  -14197.8862074 |
| 2455265.40435 |  -13699.9405025 |  -13699.9409574 |   -13699.940923 |  -13699.9409223 |  -13699.9409062 |  -13699.9409395 |
| 2455266.32499 |  -13146.2881321 |  -13146.2882544 |  -13146.2882198 |  -13146.2882191 |  -13146.2882031 |  -13146.2882355 |
| 2455267.24563 |  -12576.2078485 |  -12576.2081411 |  -12576.2081141 |  -12576.2081134 |  -12576.2080975 |   -12576.208129 |
| 2455268.16627 |   -12031.954895 |  -12031.9548817 |  -12031.9548689 |  -12031.9548682 |  -12031.9548523 |  -12031.9548829 |
| 2455269.08691 |   -11549.126595 |  -11549.1267884 |  -11549.1267894 |  -11549.1267886 |   -11549.126773 |  -11549.1268024 |
| 2455270.00755 |  -11148.5597087 |  -11148.5597243 |  -11148.5597292 |  -11148.5597284 |  -11148.5597128 |  -11148.5597412 |
| 2455270.92819 |  -10831.5970034 |  -10831.5971763 |  -10831.5971717 |  -10831.5971709 |  -10831.5971554 |  -10831.5971827 |
| 2455271.84883 |  -10579.8175997 |  -10579.8180371 |  -10579.8180165 |  -10579.8180157 |  -10579.8180004 |  -10579.8180264 |
| 2455272.76947 |  -10359.2835822 |  -10359.2841821 |  -10359.2841775 |  -10359.2841767 |  -10359.2841615 |  -10359.2841864 |
| 2455273.69011 |  -10128.3362137 |  -10128.3368138 |  -10128.3368332 |  -10128.3368324 |  -10128.3368173 |  -10128.3368409 |
| 2455274.61075 |  -9847.15875984 |  -9847.15919878 |  -9847.15921563 |  -9847.15921476 |  -9847.15919982 |  -9847.15922222 |
| 2455275.53139 |  -9486.91899864 |  -9486.91967553 |  -9486.91968006 |  -9486.91967916 |  -9486.91966435 |  -9486.91968548 |
| 2455276.45203 |  -9036.40416757 |  -9036.40453709 |  -9036.40452448 |  -9036.40452358 |  -9036.40450893 |   -9036.4045288 |
| 2455277.37268 |  -8504.62361159 |  -8504.62395171 |  -8504.62393311 |  -8504.62393221 |  -8504.62391766 |   -8504.6239363 |
| 2455278.29332 |  -7918.79418686 |  -7918.79440178 |   -7918.7943881 |  -7918.79438717 |  -7918.79437279 |  -7918.79439023 |
| 2455279.21396 |  -7318.15728413 |   -7318.1574243 |  -7318.15742124 |  -7318.15742031 |  -7318.15740607 |  -7318.15742234 |
|  2455280.1346 |  -6745.04611974 |  -6745.04604973 |  -6745.04605559 |  -6745.04605463 |  -6745.04604055 |  -6745.04605569 |
| 2455281.05524 |  -6235.23926868 |  -6235.23935579 |  -6235.23936674 |  -6235.23936577 |  -6235.23935183 |  -6235.23936591 |
| 2455281.97588 |  -5809.80875609 |   -5809.8088263 |  -5809.80883815 |  -5809.80883718 |  -5809.80882341 |  -5809.80883645 |
| 2455282.89652 |  -5470.32006222 |  -5470.32028042 |  -5470.32028232 |  -5470.32028129 |  -5470.32026767 |  -5470.32027979 |
| 2455283.81716 |  -5198.48938768 |  -5198.48959626 |  -5198.48958464 |  -5198.48958361 |  -5198.48957013 |  -5198.48958138 |
|  2455284.7378 |  -4960.37292928 |  -4960.37334625 |  -4960.37335194 |  -4960.37335091 |   -4960.3733376 |  -4960.37334802 |
| 2455285.65844 |  -4714.13765941 |  -4714.13846891 |  -4714.13849524 |  -4714.13849418 |  -4714.13848103 |  -4714.13849068 |
| 2455286.57908 |  -4419.63447872 |  -4419.63530514 |  -4419.63532505 |  -4419.63532395 |  -4419.63531097 |  -4419.63531985 |
| 2455287.49972 |  -4047.58394694 |  -4047.58461116 |  -4047.58462364 |  -4047.58462251 |  -4047.58460969 |  -4047.58461785 |
| 2455288.42036 |  -3586.27682122 |  -3586.27720391 |  -3586.27719453 |   -3586.2771934 |  -3586.27718075 |  -3586.27718814 |
| 2455289.34101 |  -3044.25461438 |  -3044.25490306 |  -3044.25488732 |  -3044.25488618 |   -3044.2548737 |  -3044.25488029 |
| 2455290.26165 |  -2448.36191532 |  -2448.36210584 |  -2448.36209472 |  -2448.36209353 |  -2448.36208124 |    -2448.362087 |
| 2455291.18229 |  -1837.61560319 |  -1837.61568723 |  -1837.61568656 |  -1837.61568537 |  -1837.61567325 |  -1837.61567818 |
| 2455292.10293 |   -1254.2967844 |  -1254.29661101 |  -1254.29662109 |  -1254.29661989 |  -1254.29660794 |  -1254.29661194 |
| 2455293.02357 |   -734.30038642 |  -734.300368908 |   -734.30038555 |  -734.300384318 |  -734.300372602 |  -734.300375631 |
| 2455293.94421 |  -298.952010829 |  -298.951866907 |  -298.951878689 |  -298.951877457 |  -298.951865908 |  -298.951867938 |
| 2455294.86485 |   49.8451429256 |   49.8449449648 |   49.8449494914 |   49.8449506896 |    49.844962006 |   49.8449610741 |
| 2455295.78549 |   330.015126282 |   330.014705983 |    330.01472622 |   330.014727418 |   330.014738601 |   330.014738734 |
| 2455296.70613 |   575.183542719 |   575.183017644 |   575.183017511 |   575.183018843 |    575.18302976 |   575.183031091 |
| 2455297.62677 |   826.958161777 |   826.957461492 |   826.957435065 |   826.957436263 |   826.957447047 |   826.957449576 |
| 2455298.54741 |   1125.38274174 |   1125.38202034 |   1125.38199877 |   1125.38199997 |   1125.38201049 |   1125.38201422 |
| 2455299.46805 |   1499.74782119 |   1499.74710447 |   1499.74708723 |    1499.7470885 |   1499.74709881 |   1499.74710374 |
| 2455300.38869 |   1961.85644504 |   1961.85612054 |   1961.85612687 |   1961.85612813 |   1961.85613825 |   1961.85614451 |
| 2455301.30934 |   2503.28863034 |   2503.28829145 |   2503.28830623 |   2503.28830743 |   2503.28831741 |   2503.28832487 |
| 2455302.22998 |   3097.28352623 |   3097.28353316 |   3097.28354141 |   3097.28354274 |   3097.28355233 |   3097.28356125 |
| 2455303.15062 |   3704.81934893 |   3704.81930189 |   3704.81929576 |   3704.81929696 |   3704.81930641 |   3704.81931653 |
| 2455304.07126 |   4283.49059017 |   4283.49068066 |   4283.49066162 |   4283.49066282 |   4283.49067207 |   4283.49068352 |
|  2455304.9919 |   4797.16417635 |   4797.16436503 |    4797.1643408 |   4797.16434213 |   4797.16435105 |   4797.16436383 |
| 2455305.91254 |   5224.20034436 |   5224.20041031 |   5224.20039353 |   5224.20039473 |   5224.20040352 |   5224.20041749 |
| 2455306.83318 |   5562.36311015 |   5562.36319559 |   5562.36319665 |   5562.36319792 |   5562.36320651 |   5562.36322162 |
| 2455307.75382 |   5829.30030537 |    5829.3000398 |   5829.30005597 |   5829.30005724 |   5829.30006556 |    5829.3000818 |
| 2455308.67446 |   6058.47945595 |   6058.47920716 |   6058.47920197 |   6058.47920316 |   6058.47921129 |   6058.47922859 |
|  2455309.5951 |   6291.51733418 |   6291.51671609 |    6291.5166866 |   6291.51668786 |   6291.51669572 |   6291.51671396 |
| 2455310.51574 |   6568.64719717 |    6568.6463817 |   6568.64635687 |    6568.6463582 |   6568.64636579 |   6568.64638496 |
| 2455311.43638 |   6919.51168674 |   6919.51110508 |   6919.51108265 |   6919.51108391 |   6919.51109137 |    6919.5111114 |
| 2455312.35702 |   7356.37965933 |   7356.37923385 |   7356.37923558 |   7356.37923691 |    7356.3792441 |   7356.37926487 |
| 2455313.27767 |   7871.33549982 |   7871.33525534 |   7871.33526479 |   7871.33526612 |   7871.33527304 |   7871.33529468 |
| 2455314.19831 |    8438.0853021 |   8438.08528445 |   8438.08528618 |   8438.08528751 |   8438.08529416 |   8438.08531653 |
| 2455315.11895 |   9017.96422428 |   9017.96426922 |   9017.96425518 |   9017.96425644 |   9017.96426296 |     9017.964286 |
| 2455316.03959 |   9568.77133045 |   9568.77150145 |   9568.77147395 |   9568.77147522 |   9568.77148154 |   9568.77150524 |
| 2455316.96023 |   10054.4145646 |   10054.4146559 |   10054.4146267 |    10054.414628 |    10054.414634 |   10054.4146585 |
| 2455317.88087 |   10453.1570819 |   10453.1571687 |   10453.1571511 |   10453.1571524 |   10453.1571583 |   10453.1571836 |
| 2455318.80151 |   10762.5823483 |   10762.5823672 |   10762.5823716 |   10762.5823729 |   10762.5823785 |   10762.5824046 |
| 2455319.72215 |   11000.1384436 |   11000.1381533 |    11000.138174 |   11000.1381753 |   11000.1381806 |   11000.1382076 |
| 2455320.64279 |   11199.1371067 |   11199.1367203 |   11199.1367194 |   11199.1367207 |   11199.1367258 |   11199.1367537 |
| 2455321.56343 |   11401.1239931 |   11401.1234697 |   11401.1234438 |   11401.1234451 |     11401.12345 |   11401.1234788 |
| 2455322.48407 |   11646.3605973 |   11646.3599097 |   11646.3598748 |   11646.3598762 |   11646.3598808 |   11646.3599106 |
| 2455323.40471 |   11964.5972107 |   11964.5966649 |   11964.5966418 |   11964.5966431 |   11964.5966474 |   11964.5966783 |
| 2455324.32535 |   12368.2469918 |   12368.2467143 |   12368.2466986 |   12368.2466999 |    12368.246704 |    12368.246736 |
|   2455325.246 |   12849.5199205 |   12849.5196153 |   12849.5196023 |   12849.5196036 |   12849.5196073 |   12849.5196405 |
| 2455326.16664 |   13382.1722519 |   13382.1722849 |   13382.1722681 |   13382.1722694 |    13382.172273 |   13382.1723072 |
| 2455327.08728 |    13927.476035 |   13927.4761155 |   13927.4760898 |   13927.4760911 |   13927.4760944 |   13927.4761298 |
| 2455328.00792 |   14443.0361162 |   14443.0365226 |   14443.0364891 |   14443.0364904 |   14443.0364935 |     14443.03653 |
| 2455328.92856 |   14892.4488082 |   14892.4490791 |   14892.4490455 |   14892.4490469 |   14892.4490497 |   14892.4490873 |
|  2455329.8492 |   15253.5854555 |   15253.5854774 |    15253.585456 |   15253.5854572 |   15253.5854597 |   15253.5854986 |
| 2455330.76984 |   15523.6159483 |   15523.6160738 |   15523.6160736 |   15523.6160748 |    15523.616077 |   15523.6161171 |
| 2455331.69048 |    15719.622239 |   15719.6219125 |   15719.6219263 |   15719.6219275 |   15719.6219295 |   15719.6219707 |
| 2455332.61112 |   15874.6574803 |   15874.6572577 |   15874.6572503 |   15874.6572515 |   15874.6572533 |   15874.6572955 |
| 2455333.53176 |   16030.1639954 |   16030.1633684 |   16030.1633407 |   16030.1633419 |   16030.1633433 |   16030.1633867 |
|  2455334.4524 |   16226.4689393 |   16226.4680732 |   16226.4680342 |   16226.4680354 |   16226.4680367 |   16226.4680811 |
| 2455335.37304 |   16493.5436913 |    16493.543102 |   16493.5430741 |   16493.5430753 |   16493.5430763 |   16493.5431216 |
| 2455336.29368 |   16844.1332892 |   16844.1327959 |   16844.1327769 |    16844.132778 |   16844.1327788 |   16844.1328249 |
| 2455337.21433 |   17270.8254693 |   17270.8252982 |   17270.8252829 |   17270.8252841 |   17270.8252845 |   17270.8253315 |
| 2455338.13497 |   17747.7367715 |   17747.7365942 |   17747.7365745 |   17747.7365756 |   17747.7365758 |   17747.7366235 |
| 2455339.05561 |   18236.4225154 |   18236.4224247 |   18236.4223958 |   18236.4223969 |    18236.422397 |   18236.4224452 |
| 2455339.97625 |   18694.6657202 |   18694.6660896 |   18694.6660517 |   18694.6660528 |   18694.6660526 |   18694.6661014 |
| 2455340.89689 |   19086.1319898 |   19086.1320111 |   19086.1319742 |   19086.1319753 |   19086.1319748 |   19086.1320243 |
| 2455341.81753 |   19388.6766295 |   19388.6768188 |   19388.6767953 |   19388.6767963 |   19388.6767957 |   19388.6768456 |
| 2455342.73817 |   19599.4167931 |   19599.4166064 |   19599.4166036 |   19599.4166048 |   19599.4166038 |   19599.4166543 |
| 2455343.65881 |   19735.3914458 |   19735.3909854 |   19735.3909939 |    19735.390995 |   19735.3909938 |   19735.3910448 |
| 2455344.57945 |   19829.6718089 |   19829.6714286 |   19829.6714195 |   19829.6714205 |   19829.6714191 |   19829.6714706 |
| 2455345.50009 |   19923.8037867 |    19923.803073 |   19923.8030463 |   19923.8030474 |   19923.8030457 |   19923.8030977 |
| 2455346.42073 |   20058.3079454 |   20058.3072063 |   20058.3071743 |   20058.3071753 |   20058.3071733 |   20058.3072261 |
| 2455347.34137 |   20263.4154314 |   20263.4150348 |   20263.4150077 |   20263.4150088 |   20263.4150066 |   20263.4150599 |
| 2455348.26201 |    20552.150932 |   20552.1505829 |   20552.1505546 |   20552.1505557 |   20552.1505533 |   20552.1506072 |
| 2455349.18266 |   20917.3439361 |   20917.3435719 |   20917.3435385 |   20917.3435396 |   20917.3435369 |   20917.3435916 |
|  2455350.1033 |   21333.2553247 |    21333.255383 |   21333.2553419 |   21333.2553429 |   21333.2553399 |   21333.2553954 |
| 2455351.02394 |   21761.4461943 |   21761.4466815 |   21761.4466358 |   21761.4466367 |   21761.4466335 |   21761.4466897 |
| 2455351.94458 |   22159.5454319 |   22159.5458897 |   22159.5458427 |   22159.5458437 |   22159.5458402 |   22159.5458972 |
| 2455352.86522 |   22490.9141331 |   22490.9143884 |   22490.9143489 |   22490.9143498 |   22490.9143461 |    22490.914404 |
| 2455353.78586 |   22732.9991961 |   22732.9992915 |   22732.9992673 |   22732.9992684 |   22732.9992644 |   22732.9993231 |
|  2455354.7065 |   22882.4642606 |   22882.4643764 |   22882.4643716 |   22882.4643726 |   22882.4643683 |   22882.4644279 |
| 2455355.62714 |   22955.9267116 |   22955.9263032 |    22955.926307 |   22955.9263079 |   22955.9263035 |    22955.926364 |
| 2455356.54778 |   22986.1282805 |   22986.1279344 |   22986.1279208 |   22986.1279217 |   22986.1279171 |   22986.1279784 |
| 2455357.46842 |   23014.4247373 |   23014.4240644 |   23014.4240302 |   23014.4240312 |   23014.4240261 |   23014.4240884 |
| 2455358.38906 |   23081.2990931 |   23081.2982562 |   23081.2982268 |   23081.2982276 |   23081.2982224 |   23081.2982857 |
|  2455359.3097 |   23217.0809673 |   23217.0802811 |   23217.0802512 |    23217.080252 |   23217.0802465 |   23217.0803105 |
| 2455360.23034 |   23434.9881223 |   23434.9875878 |   23434.9875495 |   23434.9875503 |   23434.9875446 |   23434.9876093 |
| 2455361.15099 |   23728.0830129 |    23728.082844 |   23728.0827957 |   23728.0827965 |   23728.0827906 |    23728.082856 |
